ID,Occurred,At,A/C,Station,Flight No,ATA
63319,2024-01-15,08:21:00,Avión 26,,,05-00
59185,2024-01-16,15:59:00,Avión 38,PDQ,NT146,12-11
59187,2024-01-16,16:10:00,Avión 40,PDQ,NT380,21-50
59194,2024-01-16,19:02:00,Avión 3,PDQ,NT179,73-23
59175,2024-01-16,14:06:00,Avión 22,PDQ,NT246,72-00
59188,2024-01-16,16:14:00,Avión 10,PIQ,NT4152,
59159,2024-01-16,07:04:00,Avión 28,FNC,NT4939,05-51
59269,2024-01-17,07:30:00,Avión 10,FNC,NT4932,
59247,2024-01-17,18:35:00,Avión 19,PDQ,NT572,25-00
59286,2024-01-18,16:38:00,Avión 34,PIQ,NT879,61-22
59257,2024-01-18,03:49:00,Avión 3,PDQ,NT196,21-31
59345,2024-01-18,07:00:00,Avión 45,PIQ,NT100,
59318,2024-01-18,07:30:00,Avión 8,PIQ,NT001P,
59322,2024-01-19,13:08:00,Avión 3,PIQ,NT621,79-00
59332,2024-01-19,14:43:00,Avión 19,PDQ,NT824,31-19
59340,2024-01-19,17:54:00,Avión 31,PDQ,NT160,25-00
59342,2024-01-19,18:28:00,Avión 34,CVU,NT837,61-21
59378,2024-01-20,13:46:00,Avión 34,PIQ,NT137,61-22
59366,2024-01-20,08:00:00,Avión 17,PIQ,NT999,
59367,2024-01-20,08:21:00,Avión 22,PIQ,NT603,29-10
59356,2024-01-20,04:54:00,Avión 24,PDQ,NT5109,36-00
59365,2024-01-20,07:05:00,Avión 22,PIQ,NT197,29-10
59416,2024-01-21,08:52:00,Avión 19,PIQ,NT610,
59447,2024-01-21,15:41:00,Avión 14,PIQ,NT141,05-51
59426,2024-01-21,12:30:00,Avión 14,FLW,NT368,05-51
59444,2024-01-21,14:42:00,Avión 18,PIQ,NT631,25-00
59452,2024-01-21,16:27:00,Avión 19,PIQ,NT879,12-37
59457,2024-01-21,17:38:00,Avión 13,PIQ,NT161,21-31
59461,2024-01-21,20:09:00,Avión 13,PDQ,NT158,21-31
59415,2024-01-21,08:03:00,Avión 17,PIQ,NT852,72-00
59433,2024-01-21,13:48:00,Avión 45,PDQ,NT5213,
59437,2024-01-21,14:27:00,Avión 20,PDQ,NT229,12-13
63320,2024-01-21,08:29:00,Avión 26,PDQ,,22-10
59493,2024-01-22,07:36:00,Avión 37,PIQ,NT497,26-24
59505,2024-01-22,08:15:00,Avión 32,,NT5108,
59489,2024-01-22,06:46:00,Avión 31,PDQ,NT150,
63321,2024-01-22,08:38:00,Avión 42,PIQ,PM413,52-31
63322,2024-01-22,08:42:00,Avión 27,,,05-00
59533,2024-01-23,06:50:00,Avión 7,PDQ,NT200,35-20
59535,2024-01-23,07:15:00,Avión 43,PIQ,NT100,23-51
59544,2024-01-23,12:13:00,Avión 31,PDQ,NT517,31-31
59541,2024-01-23,10:57:00,Avión 44,PDQ,NT3012,30-40
59534,2024-01-23,07:09:00,Avión 28,PIQ,NT602,11-25
59565,2024-01-23,19:10:00,Avión 38,PDQ,NT561,12-11
59572,2024-01-23,22:03:00,Avión 35,PIQ,NT483,34-52
59620,2024-01-24,15:41:00,Avión 34,PIQ,NT150,05-20
59593,2024-01-24,07:17:00,Avión 41,PDQ,NT502,05-50
59599,2024-01-24,08:16:00,Avión 4,PDQ,NT102,11-25
59623,2024-01-24,16:31:00,Avión 35,PDQ,NT545,35-31
59632,2024-01-24,19:45:00,Avión 37,PDQ,NT582,35-30
59597,2024-01-24,08:04:00,Avión 17,PIQ,NT604,24-00
59601,2024-01-24,09:25:00,Avión 38,PIQ,NT407,12-11
59617,2024-01-24,14:41:00,Avión 25,PDQ,NT140,23-51
63323,2024-01-24,08:49:00,Avión 30,,,05-00
59650,2024-01-25,10:30:00,Avión 38,PDQ,NT120,12-11
59670,2024-01-25,18:37:00,Avión 38,PIQ,NT667,12-11
59715,2024-01-26,17:57:00,Avión 31,PDQ,NT572,29-10
59696,2024-01-26,12:34:00,Avión 10,PIQ,NT432,12-37
59692,2024-01-26,09:46:00,Avión 10,PIQ,NT853,12-37
59719,2024-01-26,21:43:00,Avión 22,PDQ,NT583,
59706,2024-01-26,15:09:00,Avión 1,PIQ,NT631,52-42
63324,2024-01-26,08:52:00,Avión 30,PDQ,PM730,27-51
59740,2024-01-27,10:14:00,Avión 31,PDQ,NT589,12-14
59780,2024-01-27,22:20:00,Avión 28,PDQ,NT847,
59742,2024-01-27,12:43:00,Avión 34,TER,NT228,61-22
59738,2024-01-27,08:41:00,Avión 28,PDQ,NT104,23-51
63325,2024-01-27,08:58:00,Avión 30,PDQ,PM730,27-51
59788,2024-01-28,10:18:00,Avión 13,PDQ,NT1031,34-58
59789,2024-01-28,10:24:00,Avión 11,PIQ,NT115,12-37
59805,2024-01-28,17:39:00,Avión 38,PDQ,NT572,12-11
59809,2024-01-28,20:53:00,Avión 38,PDQ,NT573,12-11
63326,2024-01-28,09:09:00,Avión 33,,,05-00
59867,2024-01-30,09:08:00,Avión 11,PDQ,NT104,52-31
59913,2024-01-31,06:48:00,Avión 3,PIQ,NT191,31-00
59916,2024-01-31,07:42:00,Avión 21,PIQ,NT497,23-43
59936,2024-01-31,15:49:00,Avión 34,PIQ,NT953,35-31
59973,2024-02-01,07:01:00,Avión 40,PDQ,NT500,21-00
60016,2024-02-02,07:37:00,Avión 14,PIQ,NT852,29-00
60042,2024-02-02,21:49:00,Avión 3,PDQ,NT561,79-00
60018,2024-02-02,07:57:00,Avión 34,PIQ,NT401,12-14
60035,2024-02-02,16:02:00,Avión 37,PDQ,NT247,23-44
60146,2024-02-02,19:55:00,Avión 38,PDQ,NT344,
60147,2024-02-03,11:29:00,Avión 24,MAD,NT6007,
60160,2024-02-03,07:30:00,Avión 41,PDQ,NT103,
60064,2024-02-03,10:31:00,Avión 37,PDQ,NT1112,32-41
60104,2024-02-04,10:55:00,Avión 17,PIQ,NT853,29-12
60111,2024-02-04,15:53:00,Avión 17,PDQ,NT146,29-12
60101,2024-02-04,09:39:00,Avión 17,PIQ,NT853,29-12
60197,2024-02-04,21:15:00,Avión 13,SMA,NT345,
60112,2024-02-04,17:09:00,Avión 40,PDQ,,21-50
60164,2024-02-05,15:57:00,Avión 18,PDQ,NT828,11-25
60165,2024-02-05,16:46:00,Avión 1,PIQ,NT651,
60169,2024-02-05,17:36:00,Avión 38,PIQ,NT879,
60175,2024-02-05,20:16:00,Avión 13,PIQ,NT161,21-31
60163,2024-02-05,15:52:00,Avión 3,PDQ,NT541,72-01
60200,2024-02-06,09:47:00,Avión 25,PIQ,NT115,72-00
60222,2024-02-06,18:05:00,Avión 38,PIQ,NT890,77-21
60223,2024-02-06,18:42:00,Avión 38,PIQ,NT891,77-21
60262,2024-02-06,16:10:00,Avión 46,PIQ,NT5722,52-51
60224,2024-02-06,19:20:00,Avión 37,PDQ,NT247,25-33
60306,2024-02-07,15:45:00,Avión 34,HOR,NT545,52-12
60273,2024-02-07,16:30:00,Avión 38,PDQ,NT150,23-43
60246,2024-02-07,08:02:00,Avión 34,PIQ,NT401,12-14
60303,2024-02-07,07:00:00,Avión 3,TER,NT203,
60254,2024-02-07,10:46:00,Avión 22,PDQ,NT828,11-25
60564,2024-02-07,14:20:00,Avión 43,PDQ,NT5448,72-00
60247,2024-02-07,07:58:00,Avión 3,PDQ,NT203,
60270,2024-02-07,15:37:00,Avión 22,PDQ,NT380,72-20
60274,2024-02-07,16:42:00,Avión 34,PDQ,NT545,
61328,2024-02-07,17:00:00,Avión 13,HOR,NT559,33-00
60300,2024-02-08,07:46:00,Avión 15,PDQ,NT100,25-21
60307,2024-02-08,12:29:00,Avión 34,PDQ,NT501,21-11
60323,2024-02-08,19:34:00,Avión 28,SMA,NT766,24-21
60348,2024-02-08,08:10:00,Avión 6,PDQ,,05-20
60365,2024-02-09,16:24:00,Avión 1,PDQ,NT4072,20-45
60363,2024-02-09,16:18:00,Avión 19,PIQ,NT6521,25-64
60351,2024-02-09,10:54:00,Avión 20,PDQ,NT509,25-56
60346,2024-02-09,08:30:00,Avión 11,PDQ,NT6851,52-21
60467,2024-02-10,07:00:00,Avión 38,HOR,NT401,
60383,2024-02-10,06:45:00,Avión 40,PDQ,NT344,25-60
60397,2024-02-10,16:13:00,Avión 3,PDQ,NT146,29-25
60399,2024-02-10,16:52:00,Avión 19,PIQ,NT9998,
60403,2024-02-10,20:12:00,Avión 35,PIQ,NT6821,11-25
60416,2024-02-11,06:34:00,Avión 11,PIQ,NT197,
60471,2024-02-11,07:20:00,Avión 25,PDQ,NT300,25-64
60443,2024-02-11,22:04:00,Avión 10,PDQ,NT846,28-42
60438,2024-02-11,17:16:00,Avión 10,PDQ,NT836,20-45
60444,2024-02-11,22:09:00,Avión 8,PDQ,NT671,05-20
60472,2024-02-11,17:20:00,Avión 25,FLW,NT381,
60481,2024-02-12,14:57:00,Avión 19,PIQ,NT631,
60455,2024-02-12,05:53:00,Avión 44,MAD,NT6017,26-14
60468,2024-02-12,11:08:00,Avión 6,MAD,NT6062,05-50
60508,2024-02-13,07:22:00,Avión 38,PDQ,NT575,72-00
60511,2024-02-13,09:59:00,Avión 31,PDQ,,
60519,2024-02-13,14:23:00,Avión 20,PDQ,N1113,
60522,2024-02-13,14:34:00,Avión 31,PDQ,NT3111,30-30
60498,2024-02-13,00:52:00,Avión 15,PDQ,NT5703,
60510,2024-02-13,08:03:00,Avión 36,PDQ,,21-11
60513,2024-02-13,13:07:00,Avión 28,PIQ,NT417,31-53
60535,2024-02-13,21:54:00,Avión 13,PIQ,NT191,05-51
60531,2024-02-13,20:18:00,Avión 24,PDQ,NT6015,05-20
60591,2024-02-14,18:27:00,Avión 38,PDQ,NT261,12-11
60621,2024-02-14,00:08:00,Avión 45,PIQ,NT6062,
60561,2024-02-14,08:15:00,Avión 38,PIQ,NT401,12-11
60620,2024-02-14,16:20:00,Avión 38,PDQ,NT260,
60623,2024-02-14,20:10:00,Avión 8,PIQ,688,
60542,2024-02-14,00:22:00,Avión 10,PDQ,NT846,05-20
60596,2024-02-14,21:11:00,Avión 6,PDQ,NT5733,
60559,2024-02-14,07:36:00,Avión 38,PIQ,NT401,12-11
60571,2024-02-14,13:41:00,Avión 36,PDQ,NT3051,30-31
60563,2024-02-14,08:50:00,Avión 20,PIQ,NT103,31-60
60570,2024-02-14,13:07:00,Avión 13,PDQ,NT128,21-31
60586,2024-02-14,16:41:00,Avión 34,HOR,NT545,61-22
60617,2024-02-15,07:32:00,Avión 38,PIQ,NT191,12-11
60604,2024-02-15,02:08:00,Avión 35,PDQ,NT275,05-20
60624,2024-02-15,11:05:00,Avión 10,PDQ,NT211,29-10
60618,2024-02-15,07:59:00,Avión 36,PDQ,NT501,29-00
60665,2024-02-15,10:35:00,Avión 34,HOR,3P,
60666,2024-02-15,18:35:00,Avión 44,VLL,NT5413,
60638,2024-02-15,16:25:00,Avión 38,PIQ,NT969,21-50
60679,2024-02-16,15:22:00,Avión 8,PDQ,NT142,
60680,2024-02-16,15:42:00,Avión 40,PDQ,NT317,30-30
60684,2024-02-16,18:33:00,Avión 38,PIQ,NT757,12-11
60670,2024-02-16,13:31:00,Avión 19,PIQ,NT627,25-00
60662,2024-02-16,10:02:00,Avión 40,PDQ,NT275,
60711,2024-02-17,07:16:00,Avión 35,PDQ,NT103,31-17
60724,2024-02-17,14:53:00,Avión 38,PIQ,NT6251,12-11
60814,2024-02-17,08:00:00,Avión 4,PDQ,NT105,25-50
60699,2024-02-17,02:41:00,Avión 1,PDQ,NT283,05-20
60701,2024-02-17,02:56:00,Avión 3,PDQ,NT196,05-20
60914,2024-02-18,14:10:00,Avión 43,PDQ,NT5402,
60780,2024-02-18,15:45:00,Avión 38,PDQ,NT1341,26-21
60769,2024-02-18,11:23:00,Avión 7,PDQ,NT1302,05-53
60792,2024-02-18,22:01:00,Avión 4,PDQ,NT846,29-00
60775,2024-02-18,14:45:00,Avión 41,PDQ,1025,38-00
60756,2024-02-18,04:53:00,Avión 7,PDQ,NT345,05-20
60834,2024-02-19,17:05:00,Avión 41,PDQ,NT247,34-61
60902,2024-02-19,18:30:00,Avión 8,FNC,NT4936,
60820,2024-02-19,14:03:00,Avión 25,PIQ,NT873,12-37
60831,2024-02-19,16:33:00,Avión 20,PDQ,NT150,30-30
60805,2024-02-19,07:32:00,Avión 35,PIQ,NT852,25-33
60873,2024-02-20,17:40:00,Avión 18,PIQ,NT661,
60860,2024-02-20,12:52:00,Avión 10,PDQ,NT211,05-20
60910,2024-02-21,14:39:00,Avión 32,PIQ,NT5483,28-21
60915,2024-02-21,16:01:00,Avión 13,HOR,NT544,21-31
60949,2024-02-21,15:46:00,Avión 21,PDQ,NT580,25-00
60967,2024-02-22,20:09:00,Avión 44,VGO,NT5223,05-50
60995,2024-02-22,07:10:00,Avión 14,PIQ,NT940,12-12
60956,2024-02-22,14:28:00,Avión 25,SMA,NT630,61-21
60964,2024-02-22,18:03:00,Avión 21,PDQ,NT559,42-11
60965,2024-02-22,19:03:00,Avión 20,PDQ,NT286,
60944,2024-02-22,07:25:00,Avión 10,PDQ,NT203,23-51
61128,2024-02-23,16:00:00,Avión 8,PDQ,NT356,
61001,2024-02-23,09:47:00,Avión 17,PIQ,NT115,25-21
61000,2024-02-23,09:44:00,Avión 13,PDQ,NT114,05-50
61010,2024-02-23,13:22:00,Avión 28,PDQ,NT217,35-30
61022,2024-02-23,16:11:00,Avión 18,PDQ,NT260,05-20
61008,2024-02-23,12:11:00,Avión 26,,,
61048,2024-02-24,07:26:00,Avión 7,PDQ,NT800,34-58
61060,2024-02-24,15:26:00,Avión 36,PDQ,NT1208,29-12
61103,2024-02-25,18:43:00,Avión 10,PIQ,NT667,12-37
61130,2024-02-25,17:00:00,Avión 10,PIQ,NT666,
61136,2024-02-26,13:17:00,Avión 19,PDQ,NT229,25-27
61151,2024-02-26,17:19:00,Avión 18,PDQ,NT836,28-40
61160,2024-02-26,21:50:00,Avión 22,PDQ,NT596,25-27
61158,2024-02-26,20:26:00,Avión 34,PDQ,NT575,12-14
61146,2024-02-26,15:14:00,Avión 7,PDQ,NT541,25-21
61209,2024-02-27,15:06:00,Avión 12,PDQ,NT001P,38-00
61211,2024-02-27,16:32:00,Avión 37,PIQ,NT147,34-48
61213,2024-02-27,17:16:00,Avión 28,PDQ,NT836,25-56
61200,2024-02-27,14:18:00,Avión 35,HOR,NT540,32-41
61635,2024-02-27,18:30:00,Avión 13,PDQ,NT267,
61636,2024-02-27,17:00:00,Avión 13,PDQ,NT266,
61313,2024-02-28,19:00:00,Avión 44,MAD,NT6005,
61242,2024-02-28,07:54:00,Avión 12,PDQ,NT5422,38-31
61266,2024-02-28,16:04:00,Avión 37,PIQ,NT441,12-37
61268,2024-02-28,16:32:00,Avión 1,PIQ,NT879,79-00
61299,2024-02-29,08:09:00,Avión 46,PDQ,NT100,12-28
61367,2024-02-29,15:50:00,Avión 14,PDQ,NT558,32-41
61364,2024-03-01,07:27:00,Avión 18,PDQ,NT203,52-11
61368,2024-03-01,08:23:00,Avión 2,PDQ,NT350,05-20
61366,2024-03-01,07:46:00,Avión 36,PDQ,NT300,21-00
61372,2024-03-01,10:36:00,Avión 38,CVU,NT781,61-21
61388,2024-03-01,15:40:00,Avión 40,PIQ,NT971,12-13
61398,2024-03-01,22:00:00,Avión 31,PIQ,NT7669,21-11
61387,2024-03-01,15:38:00,Avión 8,PDQ,NT4073,79-02
61443,2024-03-02,14:55:00,Avión 40,PIQ,NT137,24-32
61446,2024-03-02,18:40:00,Avión 24,OVD,NT5232,05-50
61433,2024-03-02,12:53:00,Avión 34,PDQ,NT523,52-42
61435,2024-03-02,13:32:00,Avión 38,PDQ,NT311,25-14
61441,2024-03-02,14:43:00,Avión 10,PDQ,NT1113,12-12
61431,2024-03-02,12:37:00,Avión 20,PDQ,NT137,25-65
61425,2024-03-02,08:12:00,Avión 2,PDQ,NT203,25-26
61427,2024-03-02,11:05:00,Avión 1,PIQ,NT753,24-21
61487,2024-03-03,20:01:00,Avión 37,PDQ,NT573,
61488,2024-03-03,20:27:00,Avión 31,PDQ,NT286,25-21
61480,2024-03-03,15:56:00,Avión 20,PDQ,NT317,25-21
61495,2024-03-03,22:16:00,Avión 19,PDQ,NT190,
61468,2024-03-03,12:11:00,Avión 3,PDQ,NT227,73-21
61518,2024-03-03,21:50:00,Avión 34,HOR,NT589,23-51
61482,2024-03-03,17:24:00,Avión 38,PDQ,NT543,
61534,2024-03-04,15:58:00,Avión 1,PDQ,NT4073,33-42
61568,2024-03-04,07:25:00,Avión 40,PDQ,NT502,
61525,2024-03-04,13:52:00,Avión 21,PDQ,NT531,25-21
61526,2024-03-04,14:00:00,Avión 20,PDQ,NT128,
61589,2024-03-05,21:54:00,Avión 10,PDQ,NT287,28-42
61679,2024-03-06,07:40:00,Avión 10,PDQ,NT800,12-11
61613,2024-03-06,07:50:00,Avión 7,PDQ,NT203,05-20
61631,2024-03-06,14:29:00,Avión 8,PIQ,NT878,
61614,2024-03-06,08:29:00,Avión 13,PIQ,NT103,21-31
61626,2024-03-06,13:56:00,Avión 25,GLN,NT1503,61-21
61640,2024-03-06,16:26:00,Avión 18,PDQ,NT255,
61643,2024-03-06,18:26:00,Avión 10,PDQ,NT280,
61624,2024-03-06,12:52:00,Avión 10,PDQ,NT240,
61615,2024-03-06,08:50:00,Avión 31,PDQ,NT201,79-00
61616,2024-03-06,09:13:00,Avión 13,PDQ,NT106,21-30
61610,2024-03-06,06:39:00,Avión 18,PDQ,NT500,
64628,2024-03-06,22:00:00,Avión 32,PDQ,NT1804,05-20
61691,2024-03-07,15:59:00,Avión 20,PDQ,NT380,25-62
61724,2024-03-07,15:45:00,Avión 38,FLW,NT879,
61671,2024-03-07,07:30:00,Avión 34,PDQ,NT105,12-00
61689,2024-03-07,15:19:00,Avión 21,PDQ,NT142,27-50
61670,2024-03-07,07:24:00,Avión 38,PIQ,NT402,72-00
61690,2024-03-07,15:50:00,Avión 18,PDQ,NT151,35-13
61864,2024-03-08,14:00:00,Avión 10,PDQ,NT246,12-11
61865,2024-03-08,16:20:00,Avión 10,PDQ,NT260,12-11
61866,2024-03-08,14:30:00,Avión 21,PDQ,NT230,
61753,2024-03-08,17:46:00,Avión 31,PDQ,NT266,25-14
61733,2024-03-08,12:19:00,Avión 28,PIQ,NT863,26-00
61737,2024-03-08,13:40:00,Avión 17,HOR,NT530,31-60
61744,2024-03-08,14:30:00,Avión 7,PDQ,NT824,25-13
61863,2024-03-08,11:10:00,Avión 10,PDQ,NT368,12-11
61743,2024-03-08,14:30:00,Avión 17,PDQ,NT531,31-60
61757,2024-03-08,19:47:00,Avión 31,PDQ,NT267,25-24
61723,2024-03-08,08:02:00,Avión 10,PDQ,NT203,31-63
61781,2024-03-09,07:35:00,Avión 4,PIQ,NT999,
61783,2024-03-09,07:52:00,Avión 3,SMA,NT688,73-12
61792,2024-03-09,14:42:00,Avión 41,PIQ,NT627,30-40
61872,2024-03-09,22:00:00,Avión 25,PDQ,NT197,
61801,2024-03-09,19:18:00,Avión 10,PDQ,NT170,12-11
61789,2024-03-09,13:46:00,Avión 10,PIQ,NT621,
61798,2024-03-09,15:32:00,Avión 17,PIQ,NT631,34-52
61848,2024-03-10,21:25:00,Avión 22,SMA,NT684,72-00
61874,2024-03-10,07:10:00,Avión 10,PIQ,NT940,
61875,2024-03-10,12:40:00,Avión 10,PIQ,NT454,12-11
61820,2024-03-10,06:52:00,Avión 44,PIQ,NT6062,27-00
61823,2024-03-10,09:35:00,Avión 10,PIQ,NT941,12-11
61836,2024-03-10,15:35:00,Avión 44,PIQ,NT5158,34-41
61861,2024-03-11,07:34:00,Avión 36,PDQ,NT501,21-11
61876,2024-03-11,13:25:00,Avión 10,PIQ,NT964,28-00
61882,2024-03-11,14:16:00,Avión 38,PDQ,NT823,35-31
61922,2024-03-11,16:40:00,Avión 10,PIQ,NT978,12-11
61906,2024-03-11,22:46:00,Avión 19,FNC,NT4939,29-12
61869,2024-03-11,10:23:00,Avión 36,PDQ,NT509,21-50
61867,2024-03-11,08:36:00,Avión 4,PDQ,NT201,34-50
61925,2024-03-12,10:16:00,Avión 22,PIQ,NT952,38-00
61918,2024-03-12,06:46:00,Avión 10,PIQ,NT602,12-11
61941,2024-03-12,17:32:00,Avión 25,FNC,NT4152,24-61
61984,2024-03-12,21:45:00,Avión 28,PDQ,NT296,25-62
61985,2024-03-12,20:10:00,Avión 4,PIQ,NT688,
61975,2024-03-13,07:32:00,Avión 36,PDQ,NT501,21-11
61982,2024-03-13,09:38:00,Avión 7,PIQ,NT605,79-00
61969,2024-03-13,05:41:00,Avión 18,PDQ,NT345,72-00
61995,2024-03-13,14:37:00,Avión 40,PIQ,NT953,
62018,2024-03-14,06:39:00,Avión 38,PDQ,NT500,24-31
62038,2024-03-14,15:30:00,Avión 18,PDQ,,
62019,2024-03-14,07:20:00,Avión 31,PDQ,103,25-00
62024,2024-03-14,09:38:00,Avión 31,PDQ,NT106,
62062,2024-03-15,08:45:00,Avión 36,PDQ,NT201,53-91
62086,2024-03-15,22:20:00,Avión 2,PDQ,NT846,25-13
62070,2024-03-15,14:06:00,Avión 34,PDQ,NT531,12-14
62071,2024-03-15,14:11:00,Avión 25,FNC,NT4073,61-21
62085,2024-03-15,21:41:00,Avión 35,PDQ,NT190,33-49
62103,2024-03-16,13:16:00,Avión 21,PIQ,NT137,36-11
62101,2024-03-16,11:50:00,Avión 22,PDQ,NT517,38-31
62113,2024-03-16,18:20:00,Avión 36,PDQ,NT572,21-50
62114,2024-03-16,18:24:00,Avión 41,HOR,NT785,34-13
62116,2024-03-16,18:44:00,Avión 14,FNC,NT4152,24-22
62143,2024-03-17,09:37:00,Avión 8,PIQ,NT605,79-26
62148,2024-03-17,13:04:00,Avión 39,PDQ,NT232,35-30
62160,2024-03-17,16:41:00,Avión 2,PDQ,NT317,
62159,2024-03-17,16:26:00,Avión 43,PIQ,NT5459,
62203,2024-03-17,16:40:00,Avión 1,PIQ,NT978,72-00
62146,2024-03-17,11:27:00,Avión 7,PDQ,NT368,21-51
62158,2024-03-17,16:09:00,Avión 25,PDQ,NT1303,
62163,2024-03-17,16:48:00,Avión 38,PDQ,NT233,
62205,2024-03-17,17:20:00,Avión 7,PDQ,NT266,
62191,2024-03-18,06:38:00,Avión 17,PIQ,NT402,
62199,2024-03-18,07:56:00,Avión 7,PDQ,NT801,35-31
62213,2024-03-18,13:06:00,Avión 40,PIQ,NT630,
62215,2024-03-18,14:06:00,Avión 28,PIQ,NT968,35-31
62223,2024-03-18,18:53:00,Avión 25,PDQ,NT274,24-32
62293,2024-03-19,07:00:00,Avión 3,PDQ,NT203,72-00
62277,2024-03-19,21:45:00,Avión 7,PDQ,NT846,
62306,2024-03-20,16:12:00,Avión 25,PDQ,NT380,24-32
62339,2024-03-20,14:10:00,Avión 18,PIQ,NT968,05-20
62351,2024-03-21,14:50:00,Avión 44,PIQ,NT6063,05-51
62355,2024-03-21,15:45:00,Avión 1,PDQ,NT151,23-43
62353,2024-03-21,15:36:00,Avión 32,PDQ,NT6004,24-23
62354,2024-03-21,15:39:00,Avión 25,PDQ,NT317,73-35
62356,2024-03-21,15:45:00,Avión 35,PDQ,NT380,
62340,2024-03-21,12:34:00,Avión 17,PDQ,NT345,
62404,2024-03-22,16:38:00,Avión 40,PDQ,NT146,30-11
62394,2024-03-22,13:33:00,Avión 17,PDQ,NT371,25-11
62393,2024-03-22,12:56:00,Avión 35,PDQ,NT523,05-51
62389,2024-03-22,07:07:00,Avión 37,PIQ,NT401,22-18
62397,2024-03-22,13:53:00,Avión 18,PDQ,NT241,72-00
62405,2024-03-22,16:58:00,Avión 37,PDQ,NT554,24-31
62510,2024-03-23,08:00:00,Avión 43,PDQ,NT6002,44-00
62433,2024-03-23,07:54:00,Avión 36,PDQ,NT343,35-31
62509,2024-03-23,14:00:00,Avión 36,PDQ,NT823,
62434,2024-03-23,08:00:00,Avión 34,PIQ,NT401,12-14
62435,2024-03-23,08:07:00,Avión 38,HOR,NT500,
62447,2024-03-23,15:56:00,Avión 2,PDQ,NT356,25-23
62486,2024-03-24,20:37:00,Avión 43,PDQ,NT191,38-00
62516,2024-03-24,16:00:00,Avión 12,MAD,NT6075,23-51
62466,2024-03-24,08:06:00,Avión 37,PIQ,NT101,
62465,2024-03-24,07:59:00,Avión 28,PDQ,NT846,29-32
62479,2024-03-24,15:36:00,Avión 19,PDQ,NT356,52-42
62481,2024-03-24,17:10:00,Avión 10,PIQ,NT969,25-26
62488,2024-03-24,20:59:00,Avión 28,PDQ,NT331,33-50
62508,2024-03-25,09:35:00,Avión 20,HOR,NT406,12-37
62533,2024-03-25,19:20:00,Avión 10,PIQ,NT988,42-11
62581,2024-03-26,16:13:00,Avión 39,PIQ,NT147,
62614,2024-03-26,08:30:00,Avión 10,TER,NT941,22-12
62582,2024-03-26,16:49:00,Avión 21,PDQ,NT545,61-00
62553,2024-03-26,07:31:00,Avión 17,PDQ,NT800,05-51
62555,2024-03-26,07:51:00,Avión 25,TER,NT200,20-44
62556,2024-03-26,08:00:00,Avión 13,PIQ,NT103,34-42
62563,2024-03-26,10:03:00,Avión 13,PDQ,NT106,34-42
62588,2024-03-26,20:39:00,Avión 37,HOR,NT582,21-50
62608,2024-03-27,08:33:00,Avión 8,PIQ,NT601,
62609,2024-03-27,09:04:00,Avión 36,PIQ,NT406,36-11
62622,2024-03-27,14:42:00,Avión 34,PDQ,NT3151,25-27
62625,2024-03-27,16:33:00,Avión 18,PDQ,NT828,
62626,2024-03-27,16:36:00,Avión 17,PDQ,NT3551,34-61
62628,2024-03-27,18:20:00,Avión 18,TER,NT260,20-21
62667,2024-03-28,14:09:00,Avión 10,PIQ,NT4191,12-37
62672,2024-03-28,14:59:00,Avión 41,PDQ,NT254,
62651,2024-03-28,08:23:00,Avión 24,PDQ,NT5002,73-31
62843,2024-03-28,19:00:00,Avión 10,PIQ,NT178,28-42
62842,2024-03-28,08:20:00,Avión 36,PIQ,NT406,31-31
62704,2024-03-29,09:16:00,Avión 8,PIQ,NT941,25-21
62706,2024-03-29,12:28:00,Avión 28,PDQ,NT816,
62719,2024-03-29,15:27:00,Avión 22,PDQ,NT3458,05-51
62848,2024-03-29,16:45:00,Avión 10,PIQ,NT890,12-11
62850,2024-03-29,18:45:00,Avión 10,PIQ,NT988,12-11
62847,2024-03-29,11:30:00,Avión 2,PIQ,NT866,35-12
62708,2024-03-29,13:08:00,Avión 37,PDQ,NT523,05-51
62851,2024-03-29,18:45:00,Avión 22,PDQ,NT336,
62757,2024-03-30,09:38:00,Avión 13,PIQ,NT6131,61-21
62751,2024-03-30,07:44:00,Avión 8,HOR,NT402,28-21
62766,2024-03-30,13:55:00,Avión 17,PIQ,NT873,33-49
62783,2024-03-30,21:42:00,Avión 37,HOR,NT582,72-01
64630,2024-03-30,18:20:00,Avión 24,OVD,NT5233,34-41
62758,2024-03-30,11:12:00,Avión 12,MAD,NT6002,32-50
62815,2024-03-31,20:59:00,Avión 20,PDQ,NT583,
62809,2024-03-31,13:53:00,Avión 3,PIQ,NT455,25-13
62808,2024-03-31,13:12:00,Avión 7,PDQ,NT1025,
62803,2024-03-31,12:13:00,Avión 10,PDQ,NT2271,12-11
62838,2024-04-01,08:19:00,Avión 18,PDQ,NT108,28-25
62845,2024-04-01,11:02:00,Avión 14,PDQ,NT816,25-00
62858,2024-04-01,13:41:00,Avión 38,PIQ,NT141,61-21
62853,2024-04-01,12:58:00,Avión 10,PIQ,NT631,12-11
62863,2024-04-01,14:35:00,Avión 37,PDQ,NT556,25-64
62911,2024-04-02,15:53:00,Avión 10,PIQ,NT151,12-11
62886,2024-04-02,05:54:00,Avión 18,PIQ,NT940,
62946,2024-04-02,07:20:00,Avión 40,PIQ,NT406,05-20
